folder,filename,sharpness,contrast,noise,lighting
evening rain calm sea/images,0_CamFeed_1041.png,902.1402476995773,9.370538232255006,56.65439662159756,81.55048502604167
evening rain calm sea/images,0_CamFeed_1042.png,647.9849620270892,9.28169863066487,56.03605759505086,76.56368381076389
evening rain calm sea/images,0_CamFeed_1043.png,752.2142641269259,9.333384195824953,56.63567001752118,81.8868674045139
evening rain calm sea/images,0_CamFeed_1044.png,758.3757846620052,9.340980637536582,55.55806812780973,79.53881293402777
evening rain calm sea/images,0_CamFeed_1045.png,805.8111954186286,9.48716580988056,54.36770055056583,82.3141189236111
evening rain calm sea/images,0_CamFeed_1046.png,855.1626826717753,9.341891711811282,56.29068469280569,82.37689995659723
evening rain calm sea/images,0_CamFeed_1047.png,796.6368021021525,9.180155381102248,56.77769789562456,77.33113823784723
evening rain calm sea/images,0_CamFeed_1048.png,902.94564630692,9.24057556444147,56.85191019986985,78.55399197048611
evening rain calm sea/images,0_CamFeed_1049.png,772.9012748164599,9.055594231874633,58.1985843868124,76.98590928819445
evening rain calm sea/images,0_CamFeed_105.png,800.4008665161971,10.117314309050846,45.7659567387364,56.961107855902775
evening rain calm sea/images,0_CamFeed_1050.png,784.9004187678538,9.522745978562183,55.417530071969885,78.60799045138889
evening rain calm sea/images,0_CamFeed_1051.png,769.994366581665,9.113924976223045,57.628495394075294,76.02778645833334
evening rain calm sea/images,0_CamFeed_1052.png,877.0340733590541,9.252148950360278,57.2531798249407,77.86442165798611
evening rain calm sea/images,0_CamFeed_1053.png,823.8429436219346,9.370425504316463,58.253544675866074,86.4444552951389
evening rain calm sea/images,0_CamFeed_1054.png,851.6327638676207,9.340502327174825,57.71974328202475,81.9107345920139
evening rain calm sea/images,0_CamFeed_1055.png,824.5336338749345,9.475014772965617,56.06543759461532,82.16438368055556
evening rain calm sea/images,0_CamFeed_1056.png,827.9056684408672,9.178750085115075,56.76694516810972,78.2594140625
evening rain calm sea/images,0_CamFeed_1057.png,884.829571961504,9.265884037038626,58.27032477987846,80.807294921875
evening rain calm sea/images,0_CamFeed_1058.png,805.5175324337383,9.236841828341847,55.86864753081037,79.32531032986111
evening rain calm sea/images,0_CamFeed_1059.png,898.807616745135,9.339074162174601,56.61484673660338,82.39446072048611
evening rain calm sea/images,0_CamFeed_106.png,805.843257752726,10.356024680292117,43.81588860066946,58.47259223090278
evening rain calm sea/images,0_CamFeed_1060.png,844.3636208043226,9.282486356111109,56.1282391989602,82.8344552951389
evening rain calm sea/images,0_CamFeed_1061.png,828.6526080376417,9.582616877657081,52.6812565647172,82.71355577256945
evening rain calm sea/images,0_CamFeed_1062.png,879.3628030581427,9.263187038734742,56.804850812513074,82.25471788194444
evening rain calm sea/images,0_CamFeed_1063.png,913.082114631228,9.240460605196072,57.72369799514599,81.72709309895833
evening rain calm sea/images,0_CamFeed_1064.png,932.8421762450877,9.33740854577406,55.5898015322414,82.74692708333333
evening rain calm sea/images,0_CamFeed_1065.png,873.2552915834201,9.287231751771413,56.90790544395787,84.72178602430556
evening rain calm sea/images,0_CamFeed_1066.png,900.1429233993421,9.298401251936479,56.0214592011053,83.89089301215277
evening rain calm sea/images,0_CamFeed_1067.png,764.6768520595114,9.350762186700196,56.294174098495404,81.38466579861111
evening rain calm sea/images,0_CamFeed_1068.png,947.1297576587065,9.400865072210259,56.82309458635474,85.50670030381944
evening rain calm sea/images,0_CamFeed_1069.png,877.9249711985221,9.394990838983471,57.250025386397304,85.64122612847223
evening rain calm sea/images,0_CamFeed_107.png,825.9426556984693,10.09236832648809,47.32802610181308,58.44487630208334
evening rain calm sea/images,0_CamFeed_1070.png,887.0969128256893,9.6281669235266,54.897835151798446,88.70573459201388
evening rain calm sea/images,0_CamFeed_1071.png,874.0423465433755,9.48785070397415,56.058572207215576,84.777841796875
evening rain calm sea/images,0_CamFeed_1072.png,896.5823930338354,9.402805236245399,57.263188643283755,85.60442599826389
evening rain calm sea/images,0_CamFeed_1073.png,925.3415623351191,9.476013727011685,57.405752811247815,85.08719509548611
evening rain calm sea/images,0_CamFeed_1074.png,712.2903928488264,9.570049783809033,54.51952757662864,85.14227647569444
evening rain calm sea/images,0_CamFeed_1075.png,846.6630063568857,9.402576975278727,56.646122509888734,82.10388563368056
evening rain calm sea/images,0_CamFeed_1076.png,818.0321916592337,9.407072396219151,56.956642418961245,82.40992730034722
evening rain calm sea/images,0_CamFeed_1077.png,901.2801648031344,9.453203913812033,56.83868604572278,82.89272786458334
evening rain calm sea/images,0_CamFeed_1078.png,881.8290592493117,9.460595532974743,55.97089033103826,84.42596245659722
evening rain calm sea/images,0_CamFeed_1079.png,815.1108737445928,9.63134525468434,53.808116552492194,85.43899197048611
evening rain calm sea/images,0_CamFeed_108.png,835.1673259593634,10.119638069258098,45.33549968714231,57.44105034722222
evening rain calm sea/images,0_CamFeed_1080.png,839.4839317847351,9.44670891076843,57.407293512842315,84.82497938368056
evening rain calm sea/images,0_CamFeed_1081.png,852.2597014815425,9.412892403654563,56.361111802645645,86.19616102430555
evening rain calm sea/images,0_CamFeed_1082.png,843.8239370150345,9.428999459962451,57.43692120870964,86.10018229166667
evening rain calm sea/images,0_CamFeed_1083.png,773.8990349839938,9.32945307407987,57.69670329979144,83.234931640625
evening rain calm sea/images,0_CamFeed_1084.png,757.7806654866349,9.599612305901271,55.02454925435988,88.23988064236111
evening rain calm sea/images,0_CamFeed_1085.png,792.4653410647877,9.35698981850155,58.45166040812078,85.90785915798611
evening rain calm sea/images,0_CamFeed_1086.png,935.8117742906314,9.341764061063062,58.10199087267848,88.3793825954861
evening rain calm sea/images,0_CamFeed_1087.png,786.148828403415,9.34778439704728,59.42970608101442,86.89045464409722
evening rain calm sea/images,0_CamFeed_1088.png,851.6008392021733,9.37595730066106,57.628201810759045,84.386826171875
evening rain calm sea/images,0_CamFeed_1089.png,808.2830300237762,9.56375978902039,55.93561118596873,86.02657769097222
evening rain calm sea/images,0_CamFeed_109.png,830.6416181850858,10.190068960774859,44.633886534494735,57.805339626736114
evening rain calm sea/images,0_CamFeed_1090.png,860.5167424917523,9.5229895898907,56.83088631091194,85.64648220486112
evening rain calm sea/images,0_CamFeed_1091.png,857.8381716318469,9.56598645139091,55.609451092965585,88.50620876736112
evening rain calm sea/images,0_CamFeed_1092.png,822.1201196466898,9.441283216599409,56.899802325423735,85.02669379340277
evening rain calm sea/images,0_CamFeed_1093.png,855.3950083378817,9.585995610731226,55.30230179808386,87.08440863715278
evening rain calm sea/images,0_CamFeed_1094.png,858.6814898545256,9.427488481165065,57.62316516233829,85.54381293402778
evening rain calm sea/images,0_CamFeed_1095.png,867.9941120824691,9.412227532669199,57.869085419697264,86.63279839409722
evening rain calm sea/images,0_CamFeed_1096.png,880.0337256499818,9.400991054803743,57.4131787983117,85.40646267361112
evening rain calm sea/images,0_CamFeed_1097.png,830.0465331536458,9.520434950180848,55.215839139835616,85.04056098090278
evening rain calm sea/images,0_CamFeed_1098.png,858.9778670215737,9.418512275349158,56.03023636689638,81.57680013020833
evening rain calm sea/images,0_CamFeed_1099.png,849.5980283473816,9.480695217874906,55.82328312345635,84.55010959201388
evening rain calm sea/images,0_CamFeed_11.png,677.2127265379055,10.048747179547917,56.29600595326551,60.166256510416666
evening rain calm sea/images,0_CamFeed_110.png,693.1847988786863,10.409828641004108,41.913972015891574,60.321834852430555
evening rain calm sea/images,0_CamFeed_1100.png,881.7033130974241,9.510080543530872,56.468146143089356,84.38026258680556
evening rain calm sea/images,0_CamFeed_1101.png,822.6592787786403,9.3412536729441,57.081925294254425,83.35707356770833
evening rain calm sea/images,0_CamFeed_1102.png,876.6074154260317,9.4276621599463,57.86784695006306,84.57470920138888
evening rain calm sea/images,0_CamFeed_1103.png,720.9141551857829,9.633771481169195,55.15911997353669,83.77644314236112
evening rain calm sea/images,0_CamFeed_1104.png,861.0564198094108,9.490312929325764,56.63958861011969,84.54605902777777
evening rain calm sea/images,0_CamFeed_1105.png,816.4168074595085,9.386229039018634,56.37597168379151,82.4667795138889
evening rain calm sea/images,0_CamFeed_1106.png,811.8782037051154,9.550710949667424,57.488888543962034,86.413017578125
evening rain calm sea/images,0_CamFeed_1107.png,825.4341721385803,9.384887667759179,57.34120968789601,83.99707573784723
evening rain calm sea/images,0_CamFeed_1108.png,863.4210762579602,9.395520828136377,56.02547588233455,84.88828559027777
evening rain calm sea/images,0_CamFeed_1109.png,841.5698439783998,9.376487844899899,58.93006616618034,86.34529513888889
evening rain calm sea/images,0_CamFeed_111.png,833.0081797875254,10.240495943139587,44.63284762331182,57.80586046006945
evening rain calm sea/images,0_CamFeed_1110.png,766.1337078721035,9.50932388071848,56.449312787819345,83.59903537326389
evening rain calm sea/images,0_CamFeed_1111.png,794.8246609329598,9.455472791553342,57.50338053274569,80.73963107638889
evening rain calm sea/images,0_CamFeed_1112.png,765.8948436741196,9.338037377162916,57.24577658386245,73.260947265625
evening rain calm sea/images,0_CamFeed_1113.png,835.7382125270512,9.31911567068896,57.14999229591395,72.6026638454861
evening rain calm sea/images,0_CamFeed_1114.png,794.6851993854839,9.33350114943997,57.23257015518372,73.10914171006945
evening rain calm sea/images,0_CamFeed_1115.png,804.5046320114029,9.376640655051164,57.19103461221423,72.855185546875
evening rain calm sea/images,0_CamFeed_1116.png,810.6528951639765,9.312582610558266,57.093340142685285,71.95569227430556
evening rain calm sea/images,0_CamFeed_1117.png,789.679371739186,9.257903905432494,57.51303870194252,72.31830295138889
evening rain calm sea/images,0_CamFeed_1118.png,855.013325631176,9.515128727252225,56.27227890869478,72.99941948784722
evening rain calm sea/images,0_CamFeed_1119.png,715.3157393656413,9.112425816075115,58.0476714503768,70.92236545138888
evening rain calm sea/images,0_CamFeed_112.png,748.7706932909919,10.2265758026609,45.4304850702057,57.244169921875
evening rain calm sea/images,0_CamFeed_1120.png,823.9887459160121,9.171860034532557,57.9356597261213,71.72101128472222
evening rain calm sea/images,0_CamFeed_1121.png,732.3774814481841,9.202616532360059,57.73933141313219,71.55764756944444
evening rain calm sea/images,0_CamFeed_1122.png,760.9932262786006,9.67995276125196,55.32526517061836,74.51630967881944
evening rain calm sea/images,0_CamFeed_1123.png,754.3841530469149,9.36856411034174,57.008540980592436,72.48037760416666
evening rain calm sea/images,0_CamFeed_1124.png,768.4040378134646,9.334503391130552,57.1777009459953,72.23443793402778
evening rain calm sea/images,0_CamFeed_1125.png,768.2028275118931,9.376047973834119,57.45671827193684,72.72516927083333
evening rain calm sea/images,0_CamFeed_1126.png,728.9061374425524,9.370791126979947,57.453476680826206,72.123056640625
evening rain calm sea/images,0_CamFeed_1127.png,755.0566776468916,9.602012875365277,55.952323883504924,74.10080403645833
evening rain calm sea/images,0_CamFeed_1128.png,683.101372844921,9.208177199845254,58.1005582191684,71.31526909722223
evening rain calm sea/images,0_CamFeed_1129.png,789.2259516323513,9.240163806455971,57.79869420409962,72.03697482638889
evening rain calm sea/images,0_CamFeed_113.png,816.9898671250505,10.162938449353476,45.31982126839107,57.88952799479166
evening rain calm sea/images,0_CamFeed_1130.png,729.5387234371985,9.276843849835789,58.04140764013556,72.01517469618055
evening rain calm sea/images,0_CamFeed_1131.png,780.6757862992984,9.340573770351316,58.1077612490636,72.57088650173611
evening rain calm sea/images,0_CamFeed_1132.png,753.5943513169925,9.639952873652962,56.28392293508046,74.61706380208334
evening rain calm sea/images,0_CamFeed_1133.png,792.8903792330848,9.238368132225938,58.42732471811392,72.30646701388889
evening rain calm sea/images,0_CamFeed_1134.png,810.2244867460358,9.375657731557054,58.151940494896735,73.29372829861111
evening rain calm sea/images,0_CamFeed_1135.png,742.2130390882974,9.287455837714655,58.35712817743354,73.17524956597222
evening rain calm sea/images,0_CamFeed_1136.png,820.4649235908778,9.359149795565479,58.330583438930766,73.55317274305555
evening rain calm sea/images,0_CamFeed_1137.png,715.4853477916531,9.58907363181238,57.28922538257531,73.513505859375
evening rain calm sea/images,0_CamFeed_1138.png,805.5658280202784,9.418869580085854,57.82552350230537,73.22748263888889
evening rain calm sea/images,0_CamFeed_1139.png,721.6528282023945,9.39673129485875,58.64052308066232,73.23673828125
evening rain calm sea/images,0_CamFeed_114.png,747.642978418646,10.300619682427552,44.012673850954144,58.49662217881944
evening rain calm sea/images,0_CamFeed_1140.png,799.3487112134287,9.398825973891633,58.36666689760781,73.99382378472222
evening rain calm sea/images,0_CamFeed_1141.png,656.4583132107757,9.639942067923265,55.68291221557757,73.34774739583334
evening rain calm sea/images,0_CamFeed_1142.png,752.4319469273698,9.443940039635057,57.76422384141476,73.01942057291667
evening rain calm sea/images,0_CamFeed_1143.png,767.3242444996725,9.415649027793217,57.70932951055923,73.31202690972222
evening rain calm sea/images,0_CamFeed_1144.png,712.6477743086061,9.338504020188108,58.36725508493745,72.66595811631944
evening rain calm sea/images,0_CamFeed_1145.png,769.4223360815154,9.520675885368439,57.56716386975483,73.322705078125
evening rain calm sea/images,0_CamFeed_1146.png,569.7083778709838,9.732141709216112,55.75187815762851,72.49043728298611
evening rain calm sea/images,0_CamFeed_1147.png,732.4347444432469,9.545349998675912,57.399890223143764,73.0039453125
evening rain calm sea/images,0_CamFeed_1148.png,688.6649033459133,9.572437363318329,57.48861307590035,73.01108615451389
evening rain calm sea/images,0_CamFeed_1149.png,721.1378963164858,9.596401246492382,57.56513315290285,73.01819769965277
evening rain calm sea/images,0_CamFeed_115.png,770.4625831479486,10.225680414063191,44.57898504146053,57.6417578125
evening rain calm sea/images,0_CamFeed_1150.png,721.1863357199669,9.479823008412833,58.09987246557168,72.54980034722222
evening rain calm sea/images,0_CamFeed_1151.png,658.480035860216,9.734462278902466,56.1209298549256,72.90959309895834
evening rain calm sea/images,0_CamFeed_1152.png,721.9433997408972,9.567563564954478,57.414365249625824,72.08340494791666
evening rain calm sea/images,0_CamFeed_1153.png,654.1645871543781,9.41639057486112,58.29845952313039,71.04304036458333
evening rain calm sea/images,0_CamFeed_1154.png,725.9042686789603,9.553383397079655,58.1054510216464,72.30436306423611
evening rain calm sea/images,0_CamFeed_1155.png,646.11153805485,9.550922264495222,58.239652192793464,71.81247938368055
evening rain calm sea/images,0_CamFeed_1156.png,717.9368116128607,9.904342942092795,56.17085229742775,74.51799913194445
evening rain calm sea/images,0_CamFeed_1157.png,722.3908814137731,9.61634458182107,58.15729583982923,72.78787651909722
evening rain calm sea/images,0_CamFeed_1158.png,749.9678004035844,9.63269257663929,58.00198491925912,72.51604926215278
evening rain calm sea/images,0_CamFeed_1159.png,717.7123602792951,9.611814956716175,58.187962843562765,72.07749240451389
evening rain calm sea/images,0_CamFeed_116.png,763.8812801013413,10.168424914133702,44.72873714834524,57.34882052951389
evening rain calm sea/images,0_CamFeed_1160.png,731.9533926777734,9.577469220345565,58.382085948385544,71.85848524305555
evening rain calm sea/images,0_CamFeed_1161.png,759.9769259229577,9.814982711838088,57.31766219828223,72.999716796875
evening rain calm sea/images,0_CamFeed_1162.png,659.2547967821653,9.560028729326893,58.847787941676444,71.62468967013889
evening rain calm sea/images,0_CamFeed_1163.png,745.0231624021636,9.546178711651677,58.51529523700226,71.71867513020834
evening rain calm sea/images,0_CamFeed_1164.png,641.4932785499843,9.522022685103465,58.82564317829686,71.32670030381945
evening rain calm sea/images,0_CamFeed_1165.png,710.171096936332,9.962114704402904,56.7192546844998,73.58111653645834
evening rain calm sea/images,0_CamFeed_1166.png,678.4701236472615,9.695751470163648,58.12913824934983,71.61337782118055
evening rain calm sea/images,0_CamFeed_1167.png,694.6379705376092,9.704649079625732,58.040215115534,71.6988205295139
evening rain calm sea/images,0_CamFeed_1168.png,662.6120164871111,9.971476736536653,56.20532328865424,73.10708875868056
evening rain calm sea/images,0_CamFeed_1169.png,676.1006158334193,9.62363666165167,58.259743048810556,70.79053059895833
evening rain calm sea/images,0_CamFeed_117.png,756.4396380516854,10.162120632354636,44.81265366307088,57.04975694444445
evening rain calm sea/images,0_CamFeed_1170.png,697.6838812900955,9.662377651679764,58.14728499714953,71.55843424479167
evening rain calm sea/images,0_CamFeed_1171.png,603.9255238979764,9.710100708672874,58.24334257863833,70.5560036892361
evening rain calm sea/images,0_CamFeed_1172.png,685.8971644524363,9.999189257499413,56.4774042298954,71.88566297743056
evening rain calm sea/images,0_CamFeed_1173.png,623.8423564175027,9.649040199911797,58.67420360622372,70.36326280381944
evening rain calm sea/images,0_CamFeed_1174.png,716.2703168354552,9.74981297674972,58.23278036704665,71.16949978298611
evening rain calm sea/images,0_CamFeed_1175.png,702.6365892754026,9.713838188056767,58.53165534091387,70.94688802083333
evening rain calm sea/images,0_CamFeed_1176.png,746.6904869502871,9.718721976558383,58.70163211164544,71.45987413194445
evening rain calm sea/images,0_CamFeed_1177.png,741.7884188865368,9.95483708892385,56.78748577647534,72.32061306423611
evening rain calm sea/images,0_CamFeed_1178.png,745.0924474288929,9.529036571313522,58.91008791528551,70.26507486979166
evening rain calm sea/images,0_CamFeed_1179.png,774.4873880757922,9.641824614721099,58.51377083196671,71.19935872395833
evening rain calm sea/images,0_CamFeed_118.png,769.365807844581,10.14944836349904,45.01305116542273,57.143565538194444
evening rain calm sea/images,0_CamFeed_1180.png,697.4689437608323,9.643162089626284,58.665757183311705,70.69614800347222
evening rain calm sea/images,0_CamFeed_1181.png,778.4113045058909,9.705618473230682,58.09615487136912,70.41116536458334
evening rain calm sea/images,0_CamFeed_1182.png,686.3984227026466,9.967859482168176,56.94964036025532,71.26722222222222
evening rain calm sea/images,0_CamFeed_1183.png,758.5538864076922,9.684781316545333,59.21715130564838,71.71989366319444
evening rain calm sea/images,0_CamFeed_1184.png,733.0229097303179,9.671263106653909,58.24805178762239,69.99850802951389
evening rain calm sea/images,0_CamFeed_1185.png,738.0260136168257,9.755055224372416,57.94486487484705,69.99248263888889
evening rain calm sea/images,0_CamFeed_1186.png,738.6438943354277,9.780092228248952,58.251203879173964,70.16481553819445
evening rain calm sea/images,0_CamFeed_1187.png,653.5966370795167,10.103785860521677,55.830387392684855,71.83940538194445
evening rain calm sea/images,0_CamFeed_1188.png,737.6653244855668,9.789984230459153,57.98351567640726,69.51317925347222
evening rain calm sea/images,0_CamFeed_1189.png,645.7471142639055,9.68626218570447,58.53032503958517,68.25292426215277
evening rain calm sea/images,0_CamFeed_119.png,655.4749482823078,10.341911079823985,43.7653346209668,59.10326931423611
evening rain calm sea/images,0_CamFeed_1190.png,764.9349143911809,9.76808607877516,57.72407650923184,68.64800998263888
evening rain calm sea/images,0_CamFeed_1191.png,608.7357278130378,10.135887279242011,55.748386002496765,70.40154513888889
evening rain calm sea/images,0_CamFeed_1192.png,717.5991747283828,9.822229949042885,57.38304304121551,68.05677625868056
evening rain calm sea/images,0_CamFeed_1193.png,686.9033393034568,9.790944620984257,57.42779530316998,67.09479058159722
evening rain calm sea/images,0_CamFeed_1194.png,673.1902901916457,10.09968919265313,55.63946925995075,68.59563368055555
evening rain calm sea/images,0_CamFeed_1195.png,732.6489293340886,9.771391131022066,57.763580537220136,67.11501085069445
evening rain calm sea/images,0_CamFeed_1196.png,700.5942755685863,9.710092774670505,58.50931295894496,66.3903634982639
evening rain calm sea/images,0_CamFeed_1197.png,809.7700270415404,9.714522347724794,58.175475671526144,67.55717230902778
evening rain calm sea/images,0_CamFeed_1198.png,712.0818220660128,9.642346832102419,58.47613157356382,66.39280164930555
evening rain calm sea/images,0_CamFeed_1199.png,816.9210109425759,9.789035717020202,57.81136161603896,67.44002495659723
evening rain calm sea/images,0_CamFeed_12.png,689.1038972286601,10.06828487097259,56.83357564600399,61.512690972222224
evening rain calm sea/images,0_CamFeed_120.png,759.4749288736872,10.064537351978728,44.65024463276732,56.16882052951389
evening rain calm sea/images,0_CamFeed_1200.png,752.7443472956858,9.742051547768314,58.021178460565444,67.33279188368056
evening rain calm sea/images,0_CamFeed_1201.png,825.7104913691195,9.744592628913342,57.61086782963555,66.71671657986111
evening rain calm sea/images,0_CamFeed_1202.png,791.1192386372593,10.01183696133121,56.01546874477855,67.27574869791667
evening rain calm sea/images,0_CamFeed_1203.png,800.8878884461529,9.753273911693846,57.45943718616991,66.3503515625
evening rain calm sea/images,0_CamFeed_1204.png,834.9327929020585,9.73855609556103,56.69315791553096,65.85705512152778
evening rain calm sea/images,0_CamFeed_1205.png,792.5784299624927,9.616448333923902,57.41089014618452,65.46503472222223
evening rain calm sea/images,0_CamFeed_1206.png,872.3438020701044,9.835935776299381,55.98469160218424,66.69053276909722
evening rain calm sea/images,0_CamFeed_1207.png,715.8491785428259,9.624308630923256,56.82735673617026,64.31637478298612
evening rain calm sea/images,0_CamFeed_1208.png,846.2016893421586,9.713763123034072,55.84994786795423,64.71392144097223
evening rain calm sea/images,0_CamFeed_1209.png,771.0749540942107,9.904967659290827,55.188083676001206,65.287568359375
evening rain calm sea/images,0_CamFeed_121.png,649.4671618615597,10.051083445520659,45.17544103202963,55.897579210069445
evening rain calm sea/images,0_CamFeed_1210.png,809.9643293182361,9.737327668832364,55.68807468957689,64.51599283854166
evening rain calm sea/images,0_CamFeed_1211.png,787.7145010543212,9.799570004118804,55.7515360076453,64.49373806423611
evening rain calm sea/images,0_CamFeed_1212.png,794.2718672862007,9.72309388453593,55.92941898539337,64.25664930555556
evening rain calm sea/images,0_CamFeed_1213.png,809.3420540862611,9.95792483035915,54.75045562953868,66.02720052083333
evening rain calm sea/images,0_CamFeed_1214.png,736.5822520638349,9.656488445455844,55.788541594346235,63.830831163194446
evening rain calm sea/images,0_CamFeed_1215.png,787.2939333627473,9.78046256148791,55.48367134141621,64.6411328125
evening rain calm sea/images,0_CamFeed_1216.png,676.7333715064144,9.690551602699577,56.19076843644376,64.51440321180556
evening rain calm sea/images,0_CamFeed_1217.png,812.8242183754817,9.662930256250057,55.95634311462298,65.17214084201389
evening rain calm sea/images,0_CamFeed_1218.png,709.0532520768859,9.948464971800368,54.37342571681757,66.47925347222223
evening rain calm sea/images,0_CamFeed_1219.png,795.3174688869711,9.623036979654893,56.09263225080081,64.96968098958334
evening rain calm sea/images,0_CamFeed_122.png,649.8468555201198,10.138842828329546,44.406582534811626,55.74713650173611
evening rain calm sea/images,0_CamFeed_1220.png,807.2615189643013,9.574983794771606,56.881395850375725,65.68824652777778
evening rain calm sea/images,0_CamFeed_1221.png,778.1880690275782,9.666639951471705,60.50787344340948,70.0652756076389
